archive_url,rt_url
https://archive.org/details/roosterteeth-49767,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-6-betwixt-the-bramblecracks-tftsd-rtx-2022-episode
https://archive.org/details/roosterteeth-49716,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-6-betwixt-the-bramblecracks-tftsd-71_5
https://archive.org/details/roosterteeth-49652,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-7-dub
https://archive.org/details/roosterteeth-49658,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-6-betwixt-the-bramblecracks-11-1
https://archive.org/details/roosterteeth-49628,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-21
https://archive.org/details/roosterteeth-49613,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-6-betwixt-the-bramblecracks-10-25
https://archive.org/details/roosterteeth-49603,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-awaken-in-a-dream-dub
https://archive.org/details/roosterteeth-49574,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-6-betwixt-the-bramblecracks-tftsd69
https://archive.org/details/roosterteeth-49561,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-14
https://archive.org/details/roosterteeth-49526,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-6-betwixt-the-bramblecracks-tftsd68
https://archive.org/details/roosterteeth-49504,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-dub-3
https://archive.org/details/roosterteeth-49463,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-tftsd67
https://archive.org/details/roosterteeth-49443,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-2
https://archive.org/details/roosterteeth-49366,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-9-27
https://archive.org/details/roosterteeth-49404,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-ice-queendom-episode-1-dub
https://archive.org/details/roosterteeth-49340,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-stinky-dragon-65
https://archive.org/details/roosterteeth-49147,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-12
https://archive.org/details/roosterteeth-49264,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-tftsd64
